Segment,Country,Customer_ID,Product,Product_ID,Discount Band,Units Sold, Manufacturing Price , Sale Price , Gross Sales ,  Sales , COGS , Profit ,Date,Month Number,Month Name,Year
Channel Partners,Canada,CUST_ID_041,Montana,PROD_ID_003,Medium,2321, $5.00 , $12.00 ," $27,852.00 "," $25,345.32 "," $6,963.00 "," $18,382.32 ",11/1/2019,11,Nov,2019
Enterprise,France,CUST_ID_016,Montana,PROD_ID_003,Medium,1857, $5.00 , $125.00 ," $232,125.00 "," $211,233.75 "," $222,840.00 "," $(11,606.25)",11/1/2018,11,Nov,2018
Government,Canada,CUST_ID_081,Montana,PROD_ID_004,Medium,1611, $5.00 , $7.00 ," $11,277.00 "," $10,262.07 "," $8,055.00 "," $2,207.07 ",12/1/2018,12,Dec,2018
Enterprise,USA,CUST_ID_055,Montana,PROD_ID_004,Medium,2797, $5.00 , $125.00 ," $349,625.00 "," $318,158.75 "," $335,640.00 "," $(17,481.25)",12/1/2019,12,Dec,2019
Small Business,Germany,CUST_ID_047,Montana,PROD_ID_006,Medium,334, $5.00 , $300.00 ," $100,200.00 "," $91,182.00 "," $83,500.00 "," $7,682.00 ",12/1/2018,12,Dec,2018
Small Business,Mexico,CUST_ID_057,Paseo,PROD_ID_005,Medium,2565, $10.00 , $300.00 ," $769,500.00 "," $700,245.00 "," $641,250.00 "," $58,995.00 ",1/1/2019,1,Jan,2019
Government,Mexico,CUST_ID_141,Paseo,PROD_ID_005,Medium,2417, $10.00 , $350.00 ," $845,950.00 "," $769,814.50 "," $628,420.00 "," $141,394.50 ",1/1/2019,1,Jan,2019
Midmarket,USA,CUST_ID_141,Paseo,PROD_ID_005,Medium,3675, $10.00 , $15.00 ," $55,125.00 "," $50,163.75 "," $36,750.00 "," $13,413.75 ",4/1/2019,4,Apr,2019
Small Business,Canada,CUST_ID_059,Paseo,PROD_ID_001,Medium,1094, $10.00 , $300.00 ," $328,200.00 "," $298,662.00 "," $273,500.00 "," $25,162.00 ",6/1/2019,6,Jun,2019
Midmarket,France,CUST_ID_078,Paseo,PROD_ID_001,Medium,1227, $10.00 , $15.00 ," $18,405.00 "," $16,748.55 "," $12,270.00 "," $4,478.55 ",10/1/2019,10,Oct,2019
Channel Partners,Mexico,CUST_ID_070,Paseo,PROD_ID_002,Medium,367, $10.00 , $12.00 ," $4,404.00 "," $4,007.64 "," $1,101.00 "," $2,906.64 ",10/1/2018,10,Oct,2018
Small Business,France,CUST_ID_121,Paseo,PROD_ID_002,Medium,1324, $10.00 , $300.00 ," $397,200.00 "," $361,452.00 "," $331,000.00 "," $30,452.00 ",11/1/2019,11,Nov,2019
Channel Partners,Germany,CUST_ID_023,Paseo,PROD_ID_002,Medium,1775, $10.00 , $12.00 ," $21,300.00 "," $19,383.00 "," $5,325.00 "," $14,058.00 ",11/1/2018,11,Nov,2018
Enterprise,USA,CUST_ID_002,Paseo,PROD_ID_002,Medium,2797, $10.00 , $125.00 ," $349,625.00 "," $318,158.75 "," $335,640.00 "," $(17,481.25)",12/1/2019,12,Dec,2019
Midmarket,Mexico,CUST_ID_052,Velo,PROD_ID_002,Medium,245, $120.00 , $15.00 ," $3,675.00 "," $3,344.25 "," $2,450.00 ", $894.25 ,5/1/2019,5,May,2019
Small Business,Canada,CUST_ID_061,Velo,PROD_ID_003,Medium,3794, $120.00 , $300.00 ," $1,138,050.00 "," $1,035,625.50 "," $948,375.00 "," $87,250.50 ",7/1/2019,7,Jul,2019
Government,Germany,CUST_ID_031,Velo,PROD_ID_003,Medium,1307, $120.00 , $350.00 ," $457,450.00 "," $416,279.50 "," $339,820.00 "," $76,459.50 ",7/1/2019,7,Jul,2019
Enterprise,Canada,CUST_ID_029,Velo,PROD_ID_003,Medium,567, $120.00 , $125.00 ," $70,875.00 "," $64,496.25 "," $68,040.00 "," $(3,543.75)",9/1/2019,9,Sep,2019
Enterprise,Mexico,CUST_ID_054,Velo,PROD_ID_003,Medium,2110, $120.00 , $125.00 ," $263,750.00 "," $240,012.50 "," $253,200.00 "," $(13,187.50)",9/1/2019,9,Sep,2019
Government,Canada,CUST_ID_086,Velo,PROD_ID_003,Medium,1269, $120.00 , $350.00 ," $444,150.00 "," $404,176.50 "," $329,940.00 "," $74,236.50 ",10/1/2019,10,Oct,2019
Channel Partners,USA,CUST_ID_142,VTT,PROD_ID_004,Medium,1956, $250.00 , $12.00 ," $23,472.00 "," $21,359.52 "," $5,868.00 "," $15,491.52 ",1/1/2019,1,Jan,2019
Small Business,Germany,CUST_ID_062,VTT,PROD_ID_004,Medium,2659, $250.00 , $300.00 ," $797,700.00 "," $725,907.00 "," $664,750.00 "," $61,157.00 ",2/1/2019,2,Feb,2019
Government,USA,CUST_ID_017,VTT,PROD_ID_004,Medium,1352, $250.00 , $350.00 ," $473,025.00 "," $430,452.75 "," $351,390.00 "," $79,062.75 ",4/1/2019,4,Apr,2019
Channel Partners,Germany,CUST_ID_143,VTT,PROD_ID_006,Medium,880, $250.00 , $12.00 ," $10,560.00 "," $9,609.60 "," $2,640.00 "," $6,969.60 ",5/1/2019,5,May,2019
Small Business,USA,CUST_ID_065,VTT,PROD_ID_006,Medium,1867, $250.00 , $300.00 ," $560,100.00 "," $509,691.00 "," $466,750.00 "," $42,941.00 ",9/1/2019,9,Sep,2019
Channel Partners,France,CUST_ID_047,VTT,PROD_ID_006,Medium,2234, $250.00 , $12.00 ," $26,808.00 "," $24,395.28 "," $6,702.00 "," $17,693.28 ",9/1/2018,9,Sep,2018
Midmarket,France,CUST_ID_144,VTT,PROD_ID_006,Medium,1227, $250.00 , $15.00 ," $18,405.00 "," $16,748.55 "," $12,270.00 "," $4,478.55 ",10/1/2019,10,Oct,2019
Enterprise,Mexico,CUST_ID_043,VTT,PROD_ID_001,Medium,877, $250.00 , $125.00 ," $109,625.00 "," $99,758.75 "," $105,240.00 "," $(5,481.25)",11/1/2019,11,Nov,2019
Government,USA,CUST_ID_099,Amarilla,PROD_ID_001,Medium,2071, $260.00 , $350.00 ," $724,850.00 "," $659,613.50 "," $538,460.00 "," $121,153.50 ",9/1/2019,9,Sep,2019
Government,Canada,CUST_ID_004,Amarilla,PROD_ID_002,Medium,1269, $260.00 , $350.00 ," $444,150.00 "," $404,176.50 "," $329,940.00 "," $74,236.50 ",10/1/2019,10,Oct,2019
Midmarket,Germany,CUST_ID_064,Amarilla,PROD_ID_006,Medium,970, $260.00 , $15.00 ," $14,550.00 "," $13,240.50 "," $9,700.00 "," $3,540.50 ",11/1/2018,11,Nov,2018
Government,Mexico,CUST_ID_100,Amarilla,PROD_ID_005,Medium,1694, $260.00 , $20.00 ," $33,880.00 "," $30,830.80 "," $16,940.00 "," $13,890.80 ",11/1/2019,11,Nov,2019
Government,Germany,CUST_ID_106,Carretera,PROD_ID_005,Medium,663, $3.00 , $20.00 ," $13,260.00 "," $12,066.60 "," $6,630.00 "," $5,436.60 ",5/1/2019,5,May,2019
Government,Canada,CUST_ID_066,Carretera,PROD_ID_005,Medium,819, $3.00 , $7.00 ," $5,733.00 "," $5,217.03 "," $4,095.00 "," $1,122.03 ",7/1/2019,7,Jul,2019
Channel Partners,Germany,CUST_ID_145,Carretera,PROD_ID_001,Medium,1580, $3.00 , $12.00 ," $18,960.00 "," $17,253.60 "," $4,740.00 "," $12,513.60 ",9/1/2019,9,Sep,2019
Government,Mexico,CUST_ID_043,Carretera,PROD_ID_001,Medium,521, $3.00 , $7.00 ," $3,647.00 "," $3,318.77 "," $2,605.00 ", $713.77 ,12/1/2019,12,Dec,2019
Government,USA,CUST_ID_037,Paseo,PROD_ID_001,Medium,973, $10.00 , $20.00 ," $19,460.00 "," $17,708.60 "," $9,730.00 "," $7,978.60 ",3/1/2019,3,Mar,2019
Government,Mexico,CUST_ID_078,Paseo,PROD_ID_001,Medium,1038, $10.00 , $20.00 ," $20,760.00 "," $18,891.60 "," $10,380.00 "," $8,511.60 ",6/1/2019,6,Jun,2019
Government,Germany,CUST_ID_109,Paseo,PROD_ID_001,Medium,360, $10.00 , $7.00 ," $2,520.00 "," $2,293.20 "," $1,800.00 ", $493.20 ,10/1/2019,10,Oct,2019
Channel Partners,France,CUST_ID_024,Velo,PROD_ID_002,Medium,1967, $120.00 , $12.00 ," $23,604.00 "," $21,479.64 "," $5,901.00 "," $15,578.64 ",3/1/2019,3,Mar,2019
Midmarket,Mexico,CUST_ID_072,Velo,PROD_ID_002,Medium,2628, $120.00 , $15.00 ," $39,420.00 "," $35,872.20 "," $26,280.00 "," $9,592.20 ",4/1/2019,4,Apr,2019
Government,Germany,CUST_ID_072,VTT,PROD_ID_002,Medium,360, $250.00 , $7.00 ," $2,520.00 "," $2,293.20 "," $1,800.00 ", $493.20 ,10/1/2019,10,Oct,2019
Government,France,CUST_ID_072,VTT,PROD_ID_002,Medium,2682, $250.00 , $20.00 ," $53,640.00 "," $48,812.40 "," $26,820.00 "," $21,992.40 ",11/1/2018,11,Nov,2018
Government,Mexico,CUST_ID_003,VTT,PROD_ID_002,Medium,521, $250.00 , $7.00 ," $3,647.00 "," $3,318.77 "," $2,605.00 ", $713.77 ,12/1/2019,12,Dec,2019
Government,Mexico,CUST_ID_027,Amarilla,PROD_ID_002,Medium,1038, $260.00 , $20.00 ," $20,760.00 "," $18,891.60 "," $10,380.00 "," $8,511.60 ",6/1/2019,6,Jun,2019
Midmarket,Canada,CUST_ID_072,Amarilla,PROD_ID_002,Medium,1631, $260.00 , $15.00 ," $24,457.50 "," $22,256.33 "," $16,305.00 "," $5,951.33 ",7/1/2019,7,Jul,2019
Channel Partners,France,CUST_ID_072,Amarilla,PROD_ID_002,Medium,306, $260.00 , $12.00 ," $3,672.00 "," $3,341.52 ", $918.00 ," $2,423.52 ",12/1/2018,12,Dec,2018
Channel Partners,USA,CUST_ID_040,Carretera,PROD_ID_002,High,386, $3.00 , $12.00 ," $4,632.00 "," $4,168.80 "," $1,158.00 "," $3,010.80 ",10/1/2018,10,Oct,2018
Government,USA,CUST_ID_040,Montana,PROD_ID_002,High,2328, $5.00 , $7.00 ," $16,296.00 "," $14,666.40 "," $11,640.00 "," $3,026.40 ",9/1/2019,9,Sep,2019
Channel Partners,USA,CUST_ID_133,Paseo,PROD_ID_003,High,386, $10.00 , $12.00 ," $4,632.00 "," $4,168.80 "," $1,158.00 "," $3,010.80 ",10/1/2018,10,Oct,2018
Enterprise,USA,CUST_ID_041,Carretera,PROD_ID_003,High,3446, $3.00 , $125.00 ," $430,687.50 "," $387,618.75 "," $413,460.00 "," $(25,841.25)",4/1/2019,4,Apr,2019
Enterprise,France,CUST_ID_028,Carretera,PROD_ID_003,High,1482, $3.00 , $125.00 ," $185,250.00 "," $166,725.00 "," $177,840.00 "," $(11,115.00)",12/1/2018,12,Dec,2018
Government,USA,CUST_ID_097,Montana,PROD_ID_003,High,2313, $5.00 , $350.00 ," $809,550.00 "," $728,595.00 "," $601,380.00 "," $127,215.00 ",5/1/2019,5,May,2019
Enterprise,USA,CUST_ID_008,Montana,PROD_ID_004,High,1804, $5.00 , $125.00 ," $225,500.00 "," $202,950.00 "," $216,480.00 "," $(13,530.00)",11/1/2018,11,Nov,2018
Midmarket,France,CUST_ID_056,Montana,PROD_ID_004,High,2072, $5.00 , $15.00 ," $31,080.00 "," $27,972.00 "," $20,720.00 "," $7,252.00 ",12/1/2019,12,Dec,2019
Government,France,CUST_ID_008,Paseo,PROD_ID_004,High,1954, $10.00 , $20.00 ," $39,080.00 "," $35,172.00 "," $19,540.00 "," $15,632.00 ",3/1/2019,3,Mar,2019
Small Business,Mexico,CUST_ID_056,Paseo,PROD_ID_004,High,591, $10.00 , $300.00 ," $177,300.00 "," $159,570.00 "," $147,750.00 "," $11,820.00 ",5/1/2019,5,May,2019
Midmarket,France,CUST_ID_063,Paseo,PROD_ID_004,High,2167, $10.00 , $15.00 ," $32,505.00 "," $29,254.50 "," $21,670.00 "," $7,584.50 ",10/1/2018,10,Oct,2018
Government,Germany,CUST_ID_047,Paseo,PROD_ID_006,High,241, $10.00 , $20.00 ," $4,820.00 "," $4,338.00 "," $2,410.00 "," $1,928.00 ",10/1/2019,10,Oct,2019
Midmarket,Germany,CUST_ID_064,Velo,PROD_ID_006,High,681, $120.00 , $15.00 ," $10,215.00 "," $9,193.50 "," $6,810.00 "," $2,383.50 ",1/1/2019,1,Jan,2019
Midmarket,Germany,CUST_ID_035,Velo,PROD_ID_006,High,510, $120.00 , $15.00 ," $7,650.00 "," $6,885.00 "," $5,100.00 "," $1,785.00 ",4/1/2019,4,Apr,2019
Midmarket,USA,CUST_ID_127,Velo,PROD_ID_006,High,790, $120.00 , $15.00 ," $11,850.00 "," $10,665.00 "," $7,900.00 "," $2,765.00 ",5/1/2019,5,May,2019
Government,France,CUST_ID_035,Velo,PROD_ID_006,High,639, $120.00 , $350.00 ," $223,650.00 "," $201,285.00 "," $166,140.00 "," $35,145.00 ",7/1/2019,7,Jul,2019
Enterprise,USA,CUST_ID_082,Velo,PROD_ID_006,High,1596, $120.00 , $125.00 ," $199,500.00 "," $179,550.00 "," $191,520.00 "," $(11,970.00)",9/1/2019,9,Sep,2019
Small Business,USA,CUST_ID_127,Velo,PROD_ID_006,High,2294, $120.00 , $300.00 ," $688,200.00 "," $619,380.00 "," $573,500.00 "," $45,880.00 ",10/1/2018,10,Oct,2018
Government,Germany,CUST_ID_033,Velo,PROD_ID_004,High,241, $120.00 , $20.00 ," $4,820.00 "," $4,338.00 "," $2,410.00 "," $1,928.00 ",10/1/2019,10,Oct,2019
Government,Germany,CUST_ID_146,Velo,PROD_ID_005,High,2665, $120.00 , $7.00 ," $18,655.00 "," $16,789.50 "," $13,325.00 "," $3,464.50 ",11/1/2019,11,Nov,2019
Enterprise,Canada,CUST_ID_074,Velo,PROD_ID_001,High,1916, $120.00 , $125.00 ," $239,500.00 "," $215,550.00 "," $229,920.00 "," $(14,370.00)",12/1/2018,12,Dec,2018
Small Business,France,CUST_ID_059,Velo,PROD_ID_001,High,853, $120.00 , $300.00 ," $255,900.00 "," $230,310.00 "," $213,250.00 "," $17,060.00 ",12/1/2019,12,Dec,2019
Enterprise,Mexico,CUST_ID_110,VTT,PROD_ID_001,High,341, $250.00 , $125.00 ," $42,625.00 "," $38,362.50 "," $40,920.00 "," $(2,557.50)",5/1/2019,5,May,2019
Midmarket,Mexico,CUST_ID_013,VTT,PROD_ID_001,High,641, $250.00 , $15.00 ," $9,615.00 "," $8,653.50 "," $6,410.00 "," $2,243.50 ",7/1/2019,7,Jul,2019
Government,USA,CUST_ID_003,VTT,PROD_ID_002,High,2807, $250.00 , $350.00 ," $982,450.00 "," $884,205.00 "," $729,820.00 "," $154,385.00 ",8/1/2019,8,Aug,2019
Small Business,Mexico,CUST_ID_040,VTT,PROD_ID_002,High,432, $250.00 , $300.00 ," $129,600.00 "," $116,640.00 "," $108,000.00 "," $8,640.00 ",9/1/2019,9,Sep,2019
Small Business,USA,CUST_ID_026,VTT,PROD_ID_002,High,2294, $250.00 , $300.00 ," $688,200.00 "," $619,380.00 "," $573,500.00 "," $45,880.00 ",10/1/2018,10,Oct,2018
Midmarket,France,CUST_ID_070,VTT,PROD_ID_002,High,2167, $250.00 , $15.00 ," $32,505.00 "," $29,254.50 "," $21,670.00 "," $7,584.50 ",10/1/2018,10,Oct,2018
Enterprise,Canada,CUST_ID_002,VTT,PROD_ID_002,High,2529, $250.00 , $125.00 ," $316,125.00 "," $284,512.50 "," $303,480.00 "," $(18,967.50)",11/1/2019,11,Nov,2019
Government,Germany,CUST_ID_121,VTT,PROD_ID_002,High,1870, $250.00 , $350.00 ," $654,500.00 "," $589,050.00 "," $486,200.00 "," $102,850.00 ",12/1/2018,12,Dec,2018
Enterprise,USA,CUST_ID_115,Amarilla,PROD_ID_002,High,579, $260.00 , $125.00 ," $72,375.00 "," $65,137.50 "," $69,480.00 "," $(4,342.50)",1/1/2019,1,Jan,2019
Government,Canada,CUST_ID_091,Amarilla,PROD_ID_003,High,2240, $260.00 , $350.00 ," $784,000.00 "," $705,600.00 "," $582,400.00 "," $123,200.00 ",2/1/2019,2,Feb,2019
Small Business,USA,CUST_ID_101,Amarilla,PROD_ID_003,High,2993, $260.00 , $300.00 ," $897,900.00 "," $808,110.00 "," $748,250.00 "," $59,860.00 ",3/1/2019,3,Mar,2019
Channel Partners,Canada,CUST_ID_028,Amarilla,PROD_ID_003,High,3521, $260.00 , $12.00 ," $42,246.00 "," $38,021.40 "," $10,561.50 "," $27,459.90 ",4/1/2019,4,Apr,2019
Government,Mexico,CUST_ID_007,Amarilla,PROD_ID_003,High,2039, $260.00 , $20.00 ," $40,780.00 "," $36,702.00 "," $20,390.00 "," $16,312.00 ",5/1/2019,5,May,2019
Channel Partners,Germany,CUST_ID_030,Amarilla,PROD_ID_003,High,2574, $260.00 , $12.00 ," $30,888.00 "," $27,799.20 "," $7,722.00 "," $20,077.20 ",8/1/2019,8,Aug,2019
Government,Canada,CUST_ID_016,Amarilla,PROD_ID_003,High,707, $260.00 , $350.00 ," $247,450.00 "," $222,705.00 "," $183,820.00 "," $38,885.00 ",9/1/2019,9,Sep,2019
Midmarket,France,CUST_ID_147,Amarilla,PROD_ID_004,High,2072, $260.00 , $15.00 ," $31,080.00 "," $27,972.00 "," $20,720.00 "," $7,252.00 ",12/1/2019,12,Dec,2019
Small Business,France,CUST_ID_032,Amarilla,PROD_ID_004,High,853, $260.00 , $300.00 ," $255,900.00 "," $230,310.00 "," $213,250.00 "," $17,060.00 ",12/1/2019,12,Dec,2019
Channel Partners,France,CUST_ID_033,Carretera,PROD_ID_004,High,1198, $3.00 , $12.00 ," $14,376.00 "," $12,794.64 "," $3,594.00 "," $9,200.64 ",10/1/2018,10,Oct,2018
Government,France,CUST_ID_067,Paseo,PROD_ID_004,High,2532, $10.00 , $7.00 ," $17,724.00 "," $15,774.36 "," $12,660.00 "," $3,114.36 ",4/1/2019,4,Apr,2019
Channel Partners,France,CUST_ID_075,Paseo,PROD_ID_004,High,1198, $10.00 , $12.00 ," $14,376.00 "," $12,794.64 "," $3,594.00 "," $9,200.64 ",10/1/2018,10,Oct,2018
Midmarket,Canada,CUST_ID_087,Velo,PROD_ID_004,High,384, $120.00 , $15.00 ," $5,760.00 "," $5,126.40 "," $3,840.00 "," $1,286.40 ",1/1/2019,1,Jan,2019
Channel Partners,Germany,CUST_ID_125,Velo,PROD_ID_004,High,472, $120.00 , $12.00 ," $5,664.00 "," $5,040.96 "," $1,416.00 "," $3,624.96 ",10/1/2019,10,Oct,2019
Government,USA,CUST_ID_064,VTT,PROD_ID_006,High,1579, $250.00 , $7.00 ," $11,053.00 "," $9,837.17 "," $7,895.00 "," $1,942.17 ",3/1/2019,3,Mar,2019
Channel Partners,Mexico,CUST_ID_047,VTT,PROD_ID_006,High,1005, $250.00 , $12.00 ," $12,060.00 "," $10,733.40 "," $3,015.00 "," $7,718.40 ",9/1/2018,9,Sep,2018
Midmarket,USA,CUST_ID_093,Amarilla,PROD_ID_006,High,3200, $260.00 , $15.00 ," $47,992.50 "," $42,713.33 "," $31,995.00 "," $10,718.33 ",7/1/2019,7,Jul,2019
Channel Partners,Germany,CUST_ID_048,Amarilla,PROD_ID_005,High,472, $260.00 , $12.00 ," $5,664.00 "," $5,040.96 "," $1,416.00 "," $3,624.96 ",10/1/2019,10,Oct,2019
Channel Partners,Canada,CUST_ID_042,Carretera,PROD_ID_005,High,1937, $3.00 , $12.00 ," $23,244.00 "," $20,687.16 "," $5,811.00 "," $14,876.16 ",2/1/2019,2,Feb,2019
Government,Germany,CUST_ID_010,Carretera,PROD_ID_005,High,792, $3.00 , $350.00 ," $277,200.00 "," $246,708.00 "," $205,920.00 "," $40,788.00 ",3/1/2019,3,Mar,2019
Small Business,Germany,CUST_ID_066,Carretera,PROD_ID_005,High,2811, $3.00 , $300.00 ," $843,300.00 "," $750,537.00 "," $702,750.00 "," $47,787.00 ",7/1/2019,7,Jul,2019
Enterprise,France,CUST_ID_027,Carretera,PROD_ID_002,High,2441, $3.00 , $125.00 ," $305,125.00 "," $271,561.25 "," $292,920.00 "," $(21,358.75)",10/1/2019,10,Oct,2019
Midmarket,Canada,CUST_ID_040,Carretera,PROD_ID_002,High,1560, $3.00 , $15.00 ," $23,400.00 "," $20,826.00 "," $15,600.00 "," $5,226.00 ",11/1/2018,11,Nov,2018
Government,Mexico,CUST_ID_072,Carretera,PROD_ID_002,High,2706, $3.00 , $7.00 ," $18,942.00 "," $16,858.38 "," $13,530.00 "," $3,328.38 ",11/1/2018,11,Nov,2018
Government,Germany,CUST_ID_123,Montana,PROD_ID_003,High,766, $5.00 , $350.00 ," $268,100.00 "," $238,609.00 "," $199,160.00 "," $39,449.00 ",1/1/2019,1,Jan,2019
Government,Germany,CUST_ID_091,Montana,PROD_ID_003,High,2992, $5.00 , $20.00 ," $59,840.00 "," $53,257.60 "," $29,920.00 "," $23,337.60 ",10/1/2018,10,Oct,2018
Midmarket,Mexico,CUST_ID_056,Montana,PROD_ID_004,High,2157, $5.00 , $15.00 ," $32,355.00 "," $28,795.95 "," $21,570.00 "," $7,225.95 ",12/1/2019,12,Dec,2019
Small Business,Canada,CUST_ID_034,Paseo,PROD_ID_004,High,873, $10.00 , $300.00 ," $261,900.00 "," $233,091.00 "," $218,250.00 "," $14,841.00 ",1/1/2019,1,Jan,2019
Government,Mexico,CUST_ID_093,Paseo,PROD_ID_006,High,1122, $10.00 , $20.00 ," $22,440.00 "," $19,971.60 "," $11,220.00 "," $8,751.60 ",3/1/2019,3,Mar,2019
Government,Canada,CUST_ID_103,Paseo,PROD_ID_006,High,2105, $10.00 , $350.00 ," $736,575.00 "," $655,551.75 "," $547,170.00 "," $108,381.75 ",7/1/2019,7,Jul,2019
Channel Partners,Canada,CUST_ID_099,Paseo,PROD_ID_001,High,4026, $10.00 , $12.00 ," $48,312.00 "," $42,997.68 "," $12,078.00 "," $30,919.68 ",7/1/2019,7,Jul,2019
Channel Partners,France,CUST_ID_009,Paseo,PROD_ID_005,High,2426, $10.00 , $12.00 ," $29,106.00 "," $25,904.34 "," $7,276.50 "," $18,627.84 ",7/1/2019,7,Jul,2019
Government,Canada,CUST_ID_099,Paseo,PROD_ID_001,High,2394, $10.00 , $20.00 ," $47,880.00 "," $42,613.20 "," $23,940.00 "," $18,673.20 ",8/1/2019,8,Aug,2019
Midmarket,Mexico,CUST_ID_145,Paseo,PROD_ID_001,High,1984, $10.00 , $15.00 ," $29,760.00 "," $26,486.40 "," $19,840.00 "," $6,646.40 ",8/1/2019,8,Aug,2019
Enterprise,France,CUST_ID_052,Paseo,PROD_ID_002,High,2441, $10.00 , $125.00 ," $305,125.00 "," $271,561.25 "," $292,920.00 "," $(21,358.75)",10/1/2019,10,Oct,2019
Government,Germany,CUST_ID_003,Paseo,PROD_ID_002,High,2992, $10.00 , $20.00 ," $59,840.00 "," $53,257.60 "," $29,920.00 "," $23,337.60 ",10/1/2018,10,Oct,2018
Small Business,Canada,CUST_ID_072,Paseo,PROD_ID_002,High,1366, $10.00 , $300.00 ," $409,800.00 "," $364,722.00 "," $341,500.00 "," $23,222.00 ",11/1/2019,11,Nov,2019
Government,France,CUST_ID_096,Velo,PROD_ID_003,High,2805, $120.00 , $20.00 ," $56,100.00 "," $49,929.00 "," $28,050.00 "," $21,879.00 ",9/1/2018,9,Sep,2018
Midmarket,Mexico,CUST_ID_096,Velo,PROD_ID_003,High,655, $120.00 , $15.00 ," $9,825.00 "," $8,744.25 "," $6,550.00 "," $2,194.25 ",9/1/2018,9,Sep,2018
Government,Mexico,CUST_ID_135,Velo,PROD_ID_003,High,344, $120.00 , $350.00 ," $120,400.00 "," $107,156.00 "," $89,440.00 "," $17,716.00 ",10/1/2018,10,Oct,2018
Government,Canada,CUST_ID_054,Velo,PROD_ID_003,High,1808, $120.00 , $7.00 ," $12,656.00 "," $11,263.84 "," $9,040.00 "," $2,223.84 ",11/1/2019,11,Nov,2019
Channel Partners,France,CUST_ID_015,VTT,PROD_ID_003,High,1734, $250.00 , $12.00 ," $20,808.00 "," $18,519.12 "," $5,202.00 "," $13,317.12 ",1/1/2019,1,Jan,2019
Enterprise,Mexico,CUST_ID_028,VTT,PROD_ID_003,High,554, $250.00 , $125.00 ," $69,250.00 "," $61,632.50 "," $66,480.00 "," $(4,847.50)",1/1/2019,1,Jan,2019
Government,Canada,CUST_ID_028,VTT,PROD_ID_003,High,2935, $250.00 , $20.00 ," $58,700.00 "," $52,243.00 "," $29,350.00 "," $22,893.00 ",11/1/2018,11,Nov,2018
Enterprise,Germany,CUST_ID_061,Amarilla,PROD_ID_003,High,3165, $260.00 , $125.00 ," $395,625.00 "," $352,106.25 "," $379,800.00 "," $(27,693.75)",1/1/2019,1,Jan,2019
Government,Mexico,CUST_ID_125,Amarilla,PROD_ID_004,High,2629, $260.00 , $20.00 ," $52,580.00 "," $46,796.20 "," $26,290.00 "," $20,506.20 ",1/1/2019,1,Jan,2019
Enterprise,France,CUST_ID_045,Amarilla,PROD_ID_004,High,1433, $260.00 , $125.00 ," $179,125.00 "," $159,421.25 "," $171,960.00 "," $(12,538.75)",5/1/2019,5,May,2019
Enterprise,Mexico,CUST_ID_033,Amarilla,PROD_ID_004,High,947, $260.00 , $125.00 ," $118,375.00 "," $105,353.75 "," $113,640.00 "," $(8,286.25)",9/1/2018,9,Sep,2018
Government,Mexico,CUST_ID_017,Amarilla,PROD_ID_004,High,344, $260.00 , $350.00 ," $120,400.00 "," $107,156.00 "," $89,440.00 "," $17,716.00 ",10/1/2018,10,Oct,2018
Midmarket,Mexico,CUST_ID_105,Amarilla,PROD_ID_004,High,2157, $260.00 , $15.00 ," $32,355.00 "," $28,795.95 "," $21,570.00 "," $7,225.95 ",12/1/2019,12,Dec,2019
Government,USA,CUST_ID_148,Paseo,PROD_ID_006,High,380, $10.00 , $7.00 ," $2,660.00 "," $2,367.40 "," $1,900.00 ", $467.40 ,9/1/2018,9,Sep,2018
Government,Mexico,CUST_ID_047,Carretera,PROD_ID_006,High,886, $3.00 , $350.00 ," $310,100.00 "," $272,888.00 "," $230,360.00 "," $42,528.00 ",6/1/2019,6,Jun,2019
Enterprise,Canada,CUST_ID_144,Carretera,PROD_ID_006,High,2416, $3.00 , $125.00 ," $302,000.00 "," $265,760.00 "," $289,920.00 "," $(24,160.00)",9/1/2018,9,Sep,2018
Enterprise,Mexico,CUST_ID_095,Carretera,PROD_ID_006,High,2156, $3.00 , $125.00 ," $269,500.00 "," $237,160.00 "," $258,720.00 "," $(21,560.00)",10/1/2019,10,Oct,2019
Midmarket,Canada,CUST_ID_093,Carretera,PROD_ID_006,High,2689, $3.00 , $15.00 ," $40,335.00 "," $35,494.80 "," $26,890.00 "," $8,604.80 ",11/1/2019,11,Nov,2019
Midmarket,USA,CUST_ID_098,Montana,PROD_ID_006,High,677, $5.00 , $15.00 ," $10,155.00 "," $8,936.40 "," $6,770.00 "," $2,166.40 ",3/1/2019,3,Mar,2019
Small Business,France,CUST_ID_047,Montana,PROD_ID_006,High,1773, $5.00 , $300.00 ," $531,900.00 "," $468,072.00 "," $443,250.00 "," $24,822.00 ",4/1/2019,4,Apr,2019
Government,Mexico,CUST_ID_019,Montana,PROD_ID_006,High,2420, $5.00 , $7.00 ," $16,940.00 "," $14,907.20 "," $12,100.00 "," $2,807.20 ",9/1/2019,9,Sep,2019
Government,Canada,CUST_ID_149,Montana,PROD_ID_006,High,2734, $5.00 , $7.00 ," $19,138.00 "," $16,841.44 "," $13,670.00 "," $3,171.44 ",10/1/2019,10,Oct,2019
Government,Mexico,CUST_ID_052,Montana,PROD_ID_002,High,1715, $5.00 , $20.00 ," $34,300.00 "," $30,184.00 "," $17,150.00 "," $13,034.00 ",10/1/2018,10,Oct,2018
